"fdc_id","data_type","description","food_category_id","publication_date"
"325875","market_acquisition","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE","7","2019-04-01"
"325876","market_acquisition","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE","7","2019-04-01"
"325877","sub_sample_food","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE","7","2019-04-01"
"325878","sub_sample_food","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE","7","2019-04-01"
"325879","sub_sample_food","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE","7","2019-04-01"
"325880","sub_sample_food","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE","7","2019-04-01"
"325881","sample_food","TURKEY BREAKFAST SAUSAGE, HILLSHIRE SMOKED","7","2019-04-01"
"325882","market_acquisition","TURKEY BREAKFAST SAUSAGE, HILLSHIRE SMOKED","7","2019-04-01"
"325883","market_acquisition","TURKEY BREAKFAST SAUSAGE, HILLSHIRE SMOKED","7","2019-04-01"
"325884","market_acquisition","TURKEY BREAKFAST SAUSAGE, HILLSHIRE SMOKED","7","2019-04-01"
"325885","market_acquisition","TURKEY BREAKFAST SAUSAGE, HILLSHIRE SMOKED","7","2019-04-01"
"325886","sub_sample_food","TURKEY BREAKFAST SAUSAGE, HILLSHIRE SMOKED","7","2019-04-01"
"325887","sub_sample_food","TURKEY BREAKFAST SAUSAGE, HILLSHIRE SMOKED","7","2019-04-01"
"325888","sub_sample_food","TURKEY BREAKFAST SAUSAGE, HILLSHIRE SMOKED","7","2019-04-01"
"325889","sub_sample_food","TURKEY BREAKFAST SAUSAGE, HILLSHIRE SMOKED","7","2019-04-01"
"325890","sub_sample_food","TURKEY BREAKFAST SAUSAGE, HILLSHIRE SMOKED","7","2019-04-01"
"325891","sample_food","TURKEY BREAKFAST SAUSAGE, JIMMY DEAN","7","2019-04-01"
"325892","market_acquisition","TURKEY BREAKFAST SAUSAGE, JIMMY DEAN","7","2019-04-01"
"325893","market_acquisition","TURKEY BREAKFAST SAUSAGE, JIMMY DEAN","7","2019-04-01"
"325894","market_acquisition","TURKEY BREAKFAST SAUSAGE, JIMMY DEAN","7","2019-04-01"
"325895","market_acquisition","TURKEY BREAKFAST SAUSAGE, JIMMY DEAN","7","2019-04-01"
"325896","market_acquisition","TURKEY BREAKFAST SAUSAGE, JIMMY DEAN","7","2019-04-01"
"325897","market_acquisition","TURKEY BREAKFAST SAUSAGE, JIMMY DEAN","7","2019-04-01"
"325898","market_acquisition","TURKEY BREAKFAST SAUSAGE, JIMMY DEAN","7","2019-04-01"
"325899","market_acquisition","TURKEY BREAKFAST SAUSAGE, JIMMY DEAN","7","2019-04-01"
"325900","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JIMMY DEAN","7","2019-04-01"
"325901","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JIMMY DEAN","7","2019-04-01"
"325902","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JIMMY DEAN","7","2019-04-01"
"325903","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JIMMY DEAN","7","2019-04-01"
"325904","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JIMMY DEAN","7","2019-04-01"
"325905","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JIMMY DEAN","7","2019-04-01"
"325906","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JIMMY DEAN","7","2019-04-01"
"325907","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JIMMY DEAN","7","2019-04-01"
"325908","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JIMMY DEAN","7","2019-04-01"
"325909","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JIMMY DEAN","7","2019-04-01"
"325910","sample_food","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE","7","2019-04-01"
"325911","market_acquisition","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE","7","2019-04-01"
"325912","market_acquisition","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE","7","2019-04-01"
"325913","market_acquisition","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE","7","2019-04-01"
"325914","market_acquisition","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE","7","2019-04-01"
"325915","market_acquisition","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE","7","2019-04-01"
"325916","market_acquisition","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE","7","2019-04-01"
"325917","sub_sample_food","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE","7","2019-04-01"
"325918","sub_sample_food","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE","7","2019-04-01"
"325919","sub_sample_food","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE","7","2019-04-01"
"325920","sub_sample_food","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE","7","2019-04-01"
"325921","sub_sample_food","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE","7","2019-04-01"
"325922","sub_sample_food","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE","7","2019-04-01"
"325923","sub_sample_food","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE","7","2019-04-01"
"325924","sub_sample_food","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE","7","2019-04-01"
"325925","sub_sample_food","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE","7","2019-04-01"
"325926","sub_sample_food","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE","7","2019-04-01"
"325927","sub_sample_food","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE","7","2019-04-01"
"325928","sub_sample_food","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE","7","2019-04-01"
"325929","sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325930","market_acquisition","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325931","market_acquisition","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325932","market_acquisition","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325933","market_acquisition","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325934","market_acquisition","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325935","market_acquisition","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325936","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325937","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325938","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325939","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325940","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325941","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325942","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325943","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325944","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325945","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325946","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325947","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325948","sample_food","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE FRESH","7","2019-04-01"
"325949","market_acquisition","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE FRESH","7","2019-04-01"
"325950","market_acquisition","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE FRESH","7","2019-04-01"
"325951","market_acquisition","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE FRESH","7","2019-04-01"
"325952","market_acquisition","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE FRESH","7","2019-04-01"
"325953","sub_sample_food","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE FRESH","7","2019-04-01"
"325954","sub_sample_food","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE FRESH","7","2019-04-01"
"325955","sub_sample_food","TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE FRESH","7","2019-04-01"
"325956","sample_food","TURKEY BREAKFAST SAUSAGE, BUTTERBALL","7","2019-04-01"
"325957","market_acquisition","TURKEY BREAKFAST SAUSAGE, BUTTERBALL","7","2019-04-01"
"325958","market_acquisition","TURKEY BREAKFAST SAUSAGE, BUTTERBALL","7","2019-04-01"
"325959","market_acquisition","TURKEY BREAKFAST SAUSAGE, BUTTERBALL","7","2019-04-01"
"325960","market_acquisition","TURKEY BREAKFAST SAUSAGE, BUTTERBALL","7","2019-04-01"
"325961","sub_sample_food","TURKEY BREAKFAST SAUSAGE, BUTTERBALL","7","2019-04-01"
"325962","sub_sample_food","TURKEY BREAKFAST SAUSAGE, BUTTERBALL","7","2019-04-01"
"325963","sub_sample_food","TURKEY BREAKFAST SAUSAGE, BUTTERBALL","7","2019-04-01"
"325964","sub_sample_food","TURKEY BREAKFAST SAUSAGE, BUTTERBALL","7","2019-04-01"
"325965","sub_sample_food","TURKEY BREAKFAST SAUSAGE, BUTTERBALL","7","2019-04-01"
"325966","sub_sample_food","TURKEY BREAKFAST SAUSAGE, BUTTERBALL","7","2019-04-01"
"325967","sub_sample_food","TURKEY BREAKFAST SAUSAGE, BUTTERBALL","7","2019-04-01"
"325968","sub_sample_food","TURKEY BREAKFAST SAUSAGE, BUTTERBALL","7","2019-04-01"
"325969","sub_sample_food","TURKEY BREAKFAST SAUSAGE, BUTTERBALL","7","2019-04-01"
"325970","sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325971","market_acquisition","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325972","market_acquisition","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325973","market_acquisition","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325974","market_acquisition","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325975","market_acquisition","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325976","market_acquisition","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325977","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325978","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325979","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325980","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325981","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325982","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325983","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325984","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325985","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325986","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325987","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325988","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325989","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325990","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325991","sub_sample_food","TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD","7","2019-04-01"
"325992","foundation_food","Sausage, turkey, breakfast links, mild, raw","7","2019-04-01"
"325993","sample_food","Cheese, swiss, slices, SARGENTO ULTRA THIN (FL) 18c-16-04","1","2019-04-01"
"325994","market_acquisition","Swiss Cheese Slices, SARGENTO (FL) 18c-FL-SWC-75","1","2019-04-01"
"325995","sub_sample_food","Fatty acids, Cheese, swiss, slices (FL) - 18c-16-04-FA","1","2019-04-01"
"325996","sub_sample_food","Minerals, Cheese, swiss, slices (FL) - 18c-16-04-Min","1","2019-04-01"
"325997","sub_sample_food","Proximates, Cheese, swiss, slices (FL) - 18c-16-04-Prox","1","2019-04-01"
"325998","sample_food","Cheese, swiss, slices, SARGENTO ULTRA THIN (MI, OK) 18c-16-06","1","2019-04-01"
"325999","market_acquisition","Swiss Cheese Slices, SARGENTO (OK) 18c-OK-SWC-169","1","2019-04-01"
"326000","market_acquisition","Swiss Cheese Slices, SARGENTO (MI) 18c-MI-SWC-109","1","2019-04-01"
"326001","sub_sample_food","Fatty acids, Cheese, swiss, slices (MI, OK) - 18c-16-06-FA","1","2019-04-01"
"326002","sub_sample_food","Minerals, Cheese, swiss, slices (MI, OK) - 18c-16-06-Min","1","2019-04-01"
"326003","sub_sample_food","Proximates, Cheese, swiss, slices (MI, OK) - 18c-16-06-Prox","1","2019-04-01"
"326004","sample_food","Cheese, swiss, slices, SARGENTO ULTRA THIN (AL, CA1) 18c-16-02","1","2019-04-01"
"326005","market_acquisition","Swiss Cheese Slices, SARGENTO (AL) 18c-AL-SWC-9","1","2019-04-01"
"326006","market_acquisition","Swiss Cheese Slices, SARGENTO (CA1) 18c-CA1-SWC-17","1","2019-04-01"
"326007","sub_sample_food","Fatty acids, Cheese, swiss, slices (AL, CA1) - 18c-16-02-FA","1","2019-04-01"
"326008","sub_sample_food","Minerals, Cheese, swiss, slices (AL, CA1) - 18c-16-02-Min","1","2019-04-01"
"326009","sub_sample_food","Proximates, Cheese, swiss, slices (AL, CA1) - 18c-16-02-Prox","1","2019-04-01"
"326010","sample_food","Cheese, swiss, slices, SARGENTO ULTRA THIN (CO, CT) 18c-16-05","1","2019-04-01"
"326011","market_acquisition","Swiss Cheese Slices, SARGENTO (CO) 18c-CO-SWC-50","1","2019-04-01"
"326012","market_acquisition","Swiss Cheese Slices, SARGENTO (CT) 18c-CT-SWC-62","1","2019-04-01"
"326013","sub_sample_food","Vitamin B12, Cheese, swiss, slices (CO, CT) - 18c-16-05-B12","1","2019-04-01"
"326014","sub_sample_food","Vitamin B6, Cheese, swiss, slices (CO, CT) - 18c-16-05-B6","1","2019-04-01"
"326015","sub_sample_food","Cholesterol, Cheese, swiss, slices (CO, CT) - 18c-16-05-Chol","1","2019-04-01"
"326016","sub_sample_food","Fatty acids, Cheese, swiss, slices (CO, CT) - 18c-16-05-FA","1","2019-04-01"
"326017","sub_sample_food","Minerals, Cheese, swiss, slices (CO, CT) - 18c-16-05-Min","1","2019-04-01"
"326018","sub_sample_food","Niacin, Cheese, swiss, slices (CO, CT) - 18c-16-05-Niac","1","2019-04-01"
"326019","sub_sample_food","Proximates, Cheese, swiss, slices (CO, CT) - 18c-16-05-Prox","1","2019-04-01"
"326020","sub_sample_food","Riboflavin, Cheese, swiss, slices (CO, CT) - 18c-16-05-Ribo","1","2019-04-01"
"326021","sub_sample_food","Selenium, Cheese, swiss, slices (CO, CT) - 18c-16-05-Se","1","2019-04-01"
"326022","sub_sample_food","Thiamin, Cheese, swiss, slices (CO, CT) - 18c-16-05-Thiam","1","2019-04-01"
"326023","sub_sample_food","Tocopherols, Cheese, swiss, slices (CO, CT) - 18c-16-05-VitE","1","2019-04-01"
"326024","sample_food","Cheese, swiss, slices, store brand, FOOD LION & AMERICAN CHOICE (NY, NC) 18c-17-06","1","2019-04-01"
"326025","market_acquisition","Swiss Cheese Slices, FOODLION (NC) 18c-NC-SWC-132","1","2019-04-01"
"326026","market_acquisition","Swiss Cheese Slices, AMERICAN CHOICE (NY) 18c-NY-SWC-149","1","2019-04-01"
"326027","sub_sample_food","Fatty acids, Cheese, swiss, slices (NY, NC) - 18c-17-06-FA","1","2019-04-01"
"326028","sub_sample_food","Minerals, Cheese, swiss, slices (NY, NC) - 18c-17-06-Min","1","2019-04-01"
"326029","sub_sample_food","Proximates, Cheese, swiss, slices (NY, NC) - 18c-17-06-Prox","1","2019-04-01"
"326030","sample_food","Cheese, swiss, slices, SARGENTO ULTRA THIN (CA2, NC) 18c-16-03","1","2019-04-01"
"326031","market_acquisition","Swiss Cheese Slices, SARGENTO (NC) 18c-NC-SWC-133","1","2019-04-01"
"326032","market_acquisition","Swiss Cheese Slices, SARGENTO (CA2) 18c-CA2-SWC-39","1","2019-04-01"
"326033","sub_sample_food","Vitamin B12, Cheese, swiss, slices (CA2, NC) - 18c-16-03-B12","1","2019-04-01"
"326034","sub_sample_food","Vitamin B6, Cheese, swiss, slices (CA2, NC) - 18c-16-03-B6","1","2019-04-01"
"326035","sub_sample_food","Carotenoids, Cheese, swiss, slices (CA2, NC) - 18c-16-03-Carot","1","2019-04-01"
"326036","sub_sample_food","Cholesterol, Cheese, swiss, slices (CA2, NC) - 18c-16-03-Chol","1","2019-04-01"
"326037","sub_sample_food","Fatty acids, Cheese, swiss, slices (CA2, NC) - 18c-16-03-FA","1","2019-04-01"
"326038","sub_sample_food","Folate, Cheese, swiss, slices (CA2, NC) - 18c-16-03-Fol","1","2019-04-01"
"326039","sub_sample_food","Minerals, Cheese, swiss, slices (CA2, NC) - 18c-16-03-Min","1","2019-04-01"
"326040","sub_sample_food","Niacin, Cheese, swiss, slices (CA2, NC) - 18c-16-03-Niac","1","2019-04-01"
"326041","sub_sample_food","Pantothenic acid, Cheese, swiss, slices (CA2, NC) - 18c-16-03-Panto","1","2019-04-01"
"326042","sub_sample_food","Proximates, Cheese, swiss, slices (CA2, NC) - 18c-16-03-Prox","1","2019-04-01"
"326043","sub_sample_food","Retinol, Cheese, swiss, slices (CA2, NC) - 18c-16-03-Ret","1","2019-04-01"
"326044","sub_sample_food","Riboflavin, Cheese, swiss, slices (CA2, NC) - 18c-16-03-Ribo","1","2019-04-01"
"326045","sub_sample_food","Selenium, Cheese, swiss, slices (CA2, NC) - 18c-16-03-Se","1","2019-04-01"
"326046","sub_sample_food","Sugars, Cheese, swiss, slices (CA2, NC) - 18c-16-03-Sug","1","2019-04-01"
"326047","sub_sample_food","Thiamin, Cheese, swiss, slices (CA2, NC) - 18c-16-03-Thiam","1","2019-04-01"
"326048","sub_sample_food","Vitamin D, Cheese, swiss, slices (CA2, NC) - 18c-16-03-VitD","1","2019-04-01"
"326049","sub_sample_food","Tocopherols, Cheese, swiss, slices (CA2, NC) - 18c-16-03-VitE","1","2019-04-01"
"326050","sub_sample_food","Vitamin K, Cheese, swiss, slices (CA2, NC) - 18c-16-03-VitK","1","2019-04-01"
"326051","sample_food","Cheese, swiss, slices, store brand, PIGGLY WIGGLY (AL, CA1) 18c-17-02","1","2019-04-01"
"326052","market_acquisition","Swiss Cheese Slices, PIGGLY WIGGLY (AL) 18c-AL-SWC-14","1","2019-04-01"
"326053","market_acquisition","Swiss Cheese Slices, STORE BRAND (CA1) 18c-CA1-SWC-181","1","2019-04-01"
"326054","sub_sample_food","Fatty acids, Cheese, swiss, slices (AL, CA1) - 18c-17-02-FA","1","2019-04-01"
"326055","sub_sample_food","Minerals, Cheese, swiss, slices (AL, CA1) - 18c-17-02-Min","1","2019-04-01"
"326056","sub_sample_food","Proximates, Cheese, swiss, slices (AL, CA1) - 18c-17-02-Prox","1","2019-04-01"
"326057","sample_food","Cheese, swiss, slices, SARGENTO ULTRA THIN (IN, NY) 18c-16-01","1","2019-04-01"
"326058","market_acquisition","Swiss Cheese Slices, SARGENTO (NY) 18c-NY-SWC-150","1","2019-04-01"
"326059","market_acquisition","Swiss Cheese Slices, SARGENTO (IN) 18c-IN-SWC-95","1","2019-04-01"
"326060","sub_sample_food","Vitamin B12, Cheese, swiss, slices (IN, NY) - 18c-16-01-B12","1","2019-04-01"
"326061","sub_sample_food","Vitamin B6, Cheese, swiss, slices (IN, NY) - 18c-16-01-B6","1","2019-04-01"
"326062","sub_sample_food","Carotenoids, Cheese, swiss, slices (IN, NY) - 18c-16-01-Carot","1","2019-04-01"
"326063","sub_sample_food","Cholesterol, Cheese, swiss, slices (IN, NY) - 18c-16-01-Chol","1","2019-04-01"
"326064","sub_sample_food","Fatty acids, Cheese, swiss, slices (IN, NY) - 18c-16-01-FA","1","2019-04-01"
"326065","sub_sample_food","Minerals, Cheese, swiss, slices (IN, NY) - 18c-16-01-Min","1","2019-04-01"
"326066","sub_sample_food","Niacin, Cheese, swiss, slices (IN, NY) - 18c-16-01-Niac","1","2019-04-01"
"326067","sub_sample_food","Pantothenic acid, Cheese, swiss, slices (IN, NY) - 18c-16-01-Panto","1","2019-04-01"
"326068","sub_sample_food","Proximates, Cheese, swiss, slices (IN, NY) - 18c-16-01-Prox","1","2019-04-01"
"326069","sub_sample_food","Retinol, Cheese, swiss, slices (IN, NY) - 18c-16-01-Ret","1","2019-04-01"
"326070","sub_sample_food","Riboflavin, Cheese, swiss, slices (IN, NY) - 18c-16-01-Ribo","1","2019-04-01"
"326071","sub_sample_food","Selenium, Cheese, swiss, slices (IN, NY) - 18c-16-01-Se","1","2019-04-01"
"326072","sub_sample_food","Sugars, Cheese, swiss, slices (IN, NY) - 18c-16-01-Sug","1","2019-04-01"
"326073","sub_sample_food","Thiamin, Cheese, swiss, slices (IN, NY) - 18c-16-01-Thiam","1","2019-04-01"
"326074","sub_sample_food","Tocopherols, Cheese, swiss, slices (IN, NY) - 18c-16-01-VitE","1","2019-04-01"
