"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight","data_points","footnote","min_year_acquired"
"121288","331881","","1.0","1011","","","162.0","1","",""
"121289","331881","","1.0","1010","","","128.0","1","",""
"121290","331881","","1.0","1026","","without skin","118.0","1","",""
"121291","331881","","1.0","1026","","with skin","128.0","1","",""
"121292","331882","","1.0","1011","","","157.0","1","",""
"121293","331882","","1.0","1010","","","139.0","1","",""
"121294","331882","","1.0","1026","","without skin","128.0","1","",""
"121295","331882","","1.0","1026","","with skin","139.0","1","",""
"121296","331883","","1.0","1011","","","216.0","1","",""
"121297","331883","","1.0","1010","","","179.0","1","",""
"121298","331883","","1.0","1026","","without skin","164.0","1","",""
"121299","331883","","1.0","1026","","with skin","179.0","1","",""
"121300","331884","","1.0","1011","","","160.0","1","",""
"121301","331884","","1.0","1010","","","113.0","1","",""
"121302","331884","","1.0","1026","","without skin","104.0","1","",""
"121303","331884","","1.0","1026","","with skin","113.0","1","",""
"121304","331885","","1.0","1011","","","126.0","1","",""
"121305","331885","","1.0","1010","","","106.0","1","",""
"121306","331885","","1.0","1026","","without skin","97.0","1","",""
"121307","331885","","1.0","1026","","with skin","106.0","1","",""
"121308","331897","1","1.0","1026","","without skin","94.7","60","","2010"
"121309","331897","2","1.0","1026","","with skin","104.0","60","","2010"
"121310","331899","","1.0","1010","","","170.0","3","",""
"121311","331899","","1.0","1043","","","163.0","3","",""
"121312","331899","","1.0","1011","","","231.0","3","",""
"121313","331900","","1.0","1010","","","180.0","4","",""
"121314","331900","","1.0","1043","","","195.0","4","",""
"121315","331900","","1.0","1011","","","269.0","4","",""
"121316","331906","","1.0","1010","","","137.0","6","",""
"121317","331906","","1.0","1043","","","146.0","6","",""
"121318","331906","","1.0","1011","","","214.0","6","",""
"121319","331912","","1.0","1010","","","162.0","4","",""
"121320","331912","","1.0","1043","","","173.0","4","",""
"121321","331912","","1.0","1011","","","233.0","4","",""
"121322","331913","","1.0","1010","","","217.0","4","",""
"121323","331913","","1.0","1043","","","212.0","4","",""
"121324","331913","","1.0","1011","","","313.0","4","",""
"121325","331918","","1.0","1010","","","126.0","6","",""
"121326","331918","","1.0","1043","","","130.0","6","",""
"121327","331918","","1.0","1011","","","186.0","6","",""
"121328","331919","","1.0","1010","","","113.0","7","",""
"121329","331919","","1.0","1043","","","129.0","7","",""
"121330","331919","","1.0","1011","","","171.0","7","",""
"121331","331932","","1.0","1010","","","184.0","5","",""
"121332","331932","","1.0","1043","","","223.0","5","",""
"121333","331932","","1.0","1011","","","244.0","5","",""
"121334","331933","","1.0","1010","","","229.0","4","",""
"121335","331933","","1.0","1043","","","321.0","4","",""
"121336","331933","","1.0","1011","","","253.0","4","",""
"121337","331946","","1.0","1010","","","380.0","6","",""
"121338","331946","","1.0","1043","","","175.0","6","",""
"121339","331946","","1.0","1011","","","441.0","6","",""
"121340","331947","","1.0","1010","","","118.0","6","",""
"121341","331947","","1.0","1043","","","128.0","6","",""
"121342","331947","","1.0","1011","","","180.0","6","",""
"121343","331960","1","1.0","1043","","","174.0","55","","2012"
"121344","331970","1","1.0","1049","","1/2 cup","116.0","1","",""
"121345","331970","","0.5","1000","","","116.0","1","",""
"121346","331971","1","1.0","1049","","1/2 cup","112.0","1","",""
"121347","331971","","0.5","1000","","","112.0","1","",""
"121348","331986","1","1.0","1049","","1/2 cup","151.0","1","",""
"121349","331986","","0.5","1000","","","151.0","1","",""
"121350","331987","1","1.0","1049","","1/2 cup","154.0","1","",""
"121351","331987","","0.5","1000","","","154.0","1","",""
"121352","331994","1","1.0","1049","","1/2 cup","133.0","1","",""
"121353","331994","","0.5","1000","","","133.0","1","",""
"121354","332000","1","1.0","1049","","1/2 cup","116.0","1","",""
"121355","332000","","0.5","1000","","","116.0","1","",""
"121356","332005","1","1.0","1049","","1/2 cup","130.0","1","",""
"121357","332005","","0.5","1000","","","130.0","1","",""
"121358","332010","1","1.0","1049","","1/2 cup","124.0","1","",""
"121359","332010","","0.5","1000","","","124.0","1","",""
"121360","332014","1","1.0","1049","","1/2 cup","118.0","1","",""
"121361","332014","","0.5","1000","","","118.0","1","",""
"121362","332018","1","1.0","1049","","1/2 cup","138.0","1","",""
"121363","332018","","0.5","1000","","","138.0","1","",""
"121364","332050","1","1.0","1049","","1/2 cup","139.0","1","",""
"121365","332050","","0.5","1000","","","139.0","1","",""
"121366","332060","1","1.0","1049","","1/2 cup","135.0","1","",""
"121367","332060","","0.5","1000","","","135.0","1","",""
"121368","332069","1","1.0","1049","","1/2 cup","130.0","1","",""
"121369","332069","","0.5","1000","","","130.0","1","",""
"121370","332070","1","1.0","1049","","1/2 cup","134.0","1","",""
"121371","332070","","0.5","1000","","","134.0","1","",""
"121372","332077","1","1.0","1049","","1/2 cup","130.0","1","",""
"121373","332077","","0.5","1000","","","130.0","1","",""
"121374","332078","1","1.0","1049","","1/2 cup","141.0","1","",""
"121375","332078","","0.5","1000","","","141.0","1","",""
"121376","332085","1","1.0","1049","","1/2 cup","141.0","1","",""
"121377","332085","","0.5","1000","","","141.0","1","",""
"121378","332086","1","1.0","1049","","1/2 cup","140.0","1","",""
"121379","332086","","0.5","1000","","","140.0","1","",""
"121380","332093","1","1.0","1049","","1/2 cup","147.0","1","",""
"121381","332093","","0.5","1000","","","147.0","1","",""
"121382","332094","1","1.0","1049","","1/2 cup","134.0","1","",""
"121383","332094","","0.5","1000","","","134.0","1","",""
"121384","332101","1","1.0","1049","","1/2 cup","131.0","1","",""
"121385","332101","","0.5","1000","","","131.0","1","",""
"121386","332102","1","1.0","1049","","1/2 cup","145.0","1","",""
"121387","332102","","0.5","1000","","","145.0","1","",""
"121388","332129","1","1.0","1049","","1/2 cup","121.0","1","",""
"121389","332129","","0.5","1000","","","121.0","1","",""
"121390","332142","1","1.0","1049","","1/2 cup","126.0","1","",""
"121391","332142","","0.5","1000","","","126.0","1","",""
"121392","332143","1","1.0","1049","","1/2 cup","146.0","1","",""
"121393","332143","","0.5","1000","","","146.0","1","",""
"121394","332155","1","1.0","1049","","1/2 cup","131.0","1","",""
"121395","332155","","0.5","1000","","","131.0","1","",""
"121396","332183","1","1.0","1049","","1/2 cup","139.0","1","",""
"121397","332183","","0.5","1000","","","139.0","1","",""
"121398","332184","1","1.0","1049","","1/2 cup","146.0","1","",""
"121399","332184","","0.5","1000","","","146.0","1","",""
"121400","332191","1","1.0","1049","","1/2 cup","123.0","1","",""
"121401","332191","","0.5","1000","","","123.0","1","",""
"121402","332192","1","1.0","1049","","1/2 cup","126.0","1","",""
"121403","332192","","0.5","1000","","","126.0","1","",""
"121404","332228","1","1.0","1049","","1/2 cup","138.0","1","",""
"121405","332228","","0.5","1000","","","138.0","1","",""
"121406","332233","1","1.0","1049","","1/2 cup","143.0","1","",""
"121407","332233","","0.5","1000","","","143.0","1","",""
"121408","332239","1","1.0","1049","","1/2 cup","149.0","1","",""
"121409","332239","","0.5","1000","","","149.0","1","",""
"121410","332264","1","1.0","1049","","1/2 cup","140.0","1","",""
"121411","332264","","0.5","1000","","","140.0","1","",""
"121412","332269","1","1.0","1049","","1/2 cup","147.0","1","",""
"121413","332269","","0.5","1000","","","147.0","1","",""
"121414","332278","1","1.0","1049","","1/2 cup","141.0","1","",""
"121415","332278","","0.5","1000","","","141.0","1","",""
"121416","332282","1","1.0","1049","","1/2 cup","135.0","36","","2009"
"121417","332284","","1.0","1050","","","10.6","1","",""
"121418","332285","","1.0","1050","","","10.7","1","",""
"121419","332291","","1.0","1050","","","10.5","1","",""
"121420","332295","","1.0","1050","","","10.2","1","",""
"121421","332303","","1.0","1050","","","10.8","1","",""
"121422","332307","","1.0","1050","","","12.0","1","",""
"121423","332315","","1.0","1050","","","13.8","1","",""
"121424","332318","","1.0","1050","","","18.1","1","",""
"121425","332325","","1.0","1050","","","18.0","1","",""
"121426","332328","","1.0","1050","","","16.6","1","",""
"121427","332337","","1.0","1050","","","13.8","1","",""
"121428","332341","","1.0","1050","","","15.7","1","",""
"121429","332349","","1.0","1050","","","10.9","1","",""
"121430","332350","","1.0","1050","","","13.4","1","",""
"121431","332356","","1.0","1050","","","17.0","1","",""
"121432","332359","","1.0","1050","","","14.1","1","",""
"121433","332366","","1.0","1050","","","11.4","1","",""
"121434","332374","","1.0","1050","","","15.3","1","",""
"121435","332378","","1.0","1050","","","11.9","1","",""
"121436","332386","","1.0","1050","","","16.7","1","",""
"121437","332390","","1.0","1050","","","11.5","1","",""
"121438","332397","1","1.0","1050","","","13.5","21","","2015"
"121439","332487","","1.0","1000","","slices","140.0","1","",""
"121440","332487","","1.0","1000","","cubes","161.0","1","",""
"121441","332487","","1.0","1071","","small","148.0","1","",""
"121442","332487","","1.0","1071","","medium","178.0","1","",""
"121443","332487","","1.0","1071","","large","230.0","1","",""
"121444","332487","","1.0","1049","","NLEA","166.0","1","",""
"121445","332565","","1.0","1000","","sliced","140.0","1","",""
"121446","332565","","1.0","1071","","small","152.0","1","",""
"121447","332565","","1.0","1071","","medium","177.0","1","",""
"121448","332565","","1.0","1071","","large","227.0","1","",""
"121449","332597","1","1.0","1000","","slices","140.0","1","","2000"
"121450","332597","2","1.0","1071","","small","148.0","1","","2000"
"121451","332597","3","1.0","1071","","medium","178.0","1","","2000"
"121452","332597","4","1.0","1071","","large","230.0","1","","2000"
"121453","332599","","1.0","1067","","","5.0","1","",""
"121454","332605","","1.0","1067","","","3.3","1","",""
"121455","332606","","1.0","1067","","","4.2","1","",""
"121456","332614","","1.0","1067","","","3.1","1","",""
"121457","332617","","1.0","1067","","","2.4","1","",""
"121458","332624","","1.0","1067","","","3.4","1","",""
"121459","332627","","1.0","1067","","","2.5","1","",""
"121460","332634","","1.0","1067","","","2.5","1","",""
"121461","332637","","1.0","1067","","","3.0","1","",""
"121462","332644","","1.0","1067","","","3.0","1","",""
"121463","332648","","1.0","1067","","","3.2","1","",""
"121464","332663","","1.0","1067","","","4.3","1","",""
"121465","332666","","1.0","1067","","","2.8","1","",""
"121466","332682","","1.0","1067","","","2.9","1","",""
"121467","332685","","1.0","1067","","","3.7","1","",""
"121468","332706","","1.0","1067","","","3.0","1","",""
"121469","332709","","1.0","1067","","","2.8","1","",""
"121470","332717","","1.0","1067","","","3.1","1","",""
"121471","332720","","1.0","1067","","","4.4","1","",""
"121472","332737","","1.0","1067","","","4.9","1","",""
"121473","332740","","1.0","1067","","","2.2","1","",""
"121474","332755","","1.0","1067","","","2.9","1","",""
"121475","332756","","1.0","1067","","","2.7","1","",""
"121476","332772","","1.0","1067","","","2.6","1","",""
"121477","332775","","1.0","1067","","","2.5","1","",""
"121478","332791","1","1.0","1067","","","3.2","25","","2015"
"121479","332793","","1.0","1000","","ground","208.0","1","",""
"121480","332795","","1.0","1033","","medium","69.2","1","",""
"121481","332801","","1.0","1000","","ground","227.0","1","",""
"121482","332804","","1.0","1000","","ground","145.0","1","",""
"121483","332810","","1.0","1033","","medium","85.7","1","",""
"121484","332812","","1.0","1000","","ground","217.0","1","",""
"121485","332828","","1.0","1000","","ground","165.0","1","",""
"121486","332831","","1.0","1000","","ground","146.0","1","",""
"121487","332847","","1.0","1033","","long","186.0","1","",""
"121488","332849","","1.0","1033","","medium","86.4","1","",""
"121489","332864","1","1.0","1033","","medium","80.4","3","","2016"
"121490","332864","2","1.0","1033","","long","186.0","1","","2016"
"121491","332864","3","1.0","1000","","ground","185.0","6","","2016"
"121492","332866","","1.0","1022","","","32.5","1","",""
"121493","332868","","1.0","1022","","","31.4","1","",""
"121494","332873","","1.0","1022","","","34.0","1","",""
"121495","332876","","1.0","1022","","","31.2","1","",""
"121496","332881","","1.0","1022","","","25.4","1","",""
"121497","332884","","1.0","1022","","","29.7","1","",""
"121498","332889","","1.0","1022","","","26.2","1","",""
"121499","332891","","1.0","1022","","","25.9","1","",""
"121500","332898","","1.0","1022","","","30.7","1","",""
"121501","332914","","1.0","1022","","","26.1","1","",""
"121502","332917","","1.0","1022","","","16.1","1","",""
"121503","332934","","1.0","1022","","","24.7","1","",""
